   3.9422787e-01   2.6561413e-01 2.4004515e-01 2.3674340e-02  -4.2681216e-04  -3.3440054e-04 2.2939366e-02 2.0992154e-05 2.6230080e-05
   3.9414350e-01   3.0532962e-01 2.3882451e-01 2.3625248e-02  3.5712243e-04  -3.2997351e-04 2.3683630e-02 2.6390867e-05 3.1241928e-05
   3.4927726e-01   3.2926981e-01 3.0213598e-01 5.8727316e-03  2.3965554e-03  2.0339027e-04 8.3478673e-03 -1.4977000e-04 -1.2482730e-04
   3.5564394e-01   1.9366712e-01 1.6607351e-01 7.4370216e-03  -9.8689668e-05  -3.6708783e-05 7.3046230e-03 2.9447933e-06 2.9977371e-06
   3.2169433e-01   2.7819167e-01 2.1734599e-01 1.5459270e-03  -3.7166351e-04  -2.0187027e-04 9.8976973e-04 1.6005977e-05 1.7371651e-05
   3.8588926e-01   3.6257882e-01 2.0043366e-01 1.9022684e-02  9.4518900e-03  -1.2465459e-04 2.8532032e-02 2.0901000e-04 1.8211270e-04
   3.7019446e-01   3.4362584e-01 3.0921001e-01 1.2084963e-02  4.6828543e-03  5.7088378e-04 1.7043418e-02 -3.3248000e-04 -2.9530811e-04
   3.1112347e-01   3.0087341e-01 2.6235075e-01 6.9137946e-04  1.5090703e-04  -4.2821189e-04 4.3105054e-04 1.0869409e-05 1.6967733e-05
   2.8597027e-01   2.3166440e-01 1.9918494e-01 -2.6945162e-04  -2.8191297e-04  -1.1824784e-04 -6.6402324e-04 5.2640862e-06 5.5821866e-06
   3.8726037e-01   2.6662870e-01 2.6124100e-01 1.9740106e-02  -4.2720730e-04  -4.2556649e-04 1.8906425e-02 1.1163348e-05 1.9096291e-05
   3.3589374e-01   3.2293014e-01 2.7274711e-01 3.3282154e-03  1.6719951e-03  -4.1364946e-04 4.5790854e-03 -2.0118444e-05 -7.4826669e-06
   3.8030391e-01   3.7104499e-01 3.2468291e-01 1.6305199e-02  1.2407040e-02  1.8579178e-03 2.9817251e-02 -8.1336000e-04 -7.5290595e-04
   3.2878719e-01   3.1727881e-01 1.8886426e-01 2.3332686e-03  1.1485057e-03  -8.5015414e-05 3.4105341e-03 1.6385149e-05 1.3769916e-05
   3.9574558e-01   3.3249987e-01 3.2057981e-01 2.4609260e-02  2.8275595e-03  1.4409195e-03 2.8420525e-02 -5.0255000e-04 -4.5719649e-04
   3.5270520e-01   2.6968716e-01 1.7822564e-01 6.6804868e-03  -4.1923946e-04  -5.8273862e-05 6.2078476e-03 6.3968696e-06 4.8793086e-06
   3.5425630e-01   3.3634666e-01 2.9104075e-01 7.0789565e-03  3.4009384e-03  -1.6994508e-04 1.0205928e-02 -1.2751000e-04 -1.0402027e-04
   3.5068696e-01   3.4203388e-01 2.8240482e-01 6.1980097e-03  4.3781203e-03  -3.3034432e-04 1.0175759e-02 -9.0606688e-05 -7.0031463e-05
   3.3455602e-01   2.8157180e-01 2.6018325e-01 3.1209889e-03  -3.3696027e-04  -4.2428405e-04 2.3786284e-03 1.3013949e-05 1.8890195e-05
   3.3328012e-01   2.9277544e-01 2.0984628e-01 2.9345270e-03  -1.2064075e-04  -1.6457000e-04 2.6687851e-03 1.8740590e-05 1.9486806e-05
   2.8381782e-01   2.4381556e-01 2.0006354e-01 -3.0432490e-04  -3.5330541e-04  -1.2168730e-04 -7.7303162e-04 5.9334107e-06 6.2973818e-06
   3.9077108e-01   2.8380839e-01 2.5247374e-01 2.1660582e-02  -3.0584927e-04  -4.0050568e-04 2.0973513e-02 1.1168559e-05 1.9288408e-05
   3.9902813e-01   3.7822355e-01 3.2681853e-01 2.6695811e-02  1.5362201e-02  2.0988897e-03 4.3080214e-02 -1.1495600e-03 -1.0767038e-03
   3.6633888e-01   2.2307163e-01 1.8181931e-01 1.0692096e-02  -2.3160649e-04  -6.6032762e-05 1.0400906e-02 6.3204494e-06 6.4395297e-06
   2.7367074e-01   1.8973352e-01 1.3147645e-01 -4.0233865e-04  -8.6463246e-05  -8.3049393e-06 -4.9713108e-04 -1.9576646e-08 -1.9361907e-08
   3.3784138e-01   2.9669558e-01 2.4583579e-01 3.6379984e-03  -3.6797297e-06  -3.6801351e-04 3.2900151e-03 1.8592337e-05 2.3712406e-05
   3.9380001e-01   3.7529184e-01 3.3784149e-01 2.3428436e-02  1.4102132e-02  3.6446189e-03 3.9954515e-02 -1.2995200e-03 -1.2206616e-03
   2.4342734e-01   1.9402029e-01 1.2167383e-01 -3.5028730e-04  -9.9723502e-05  -5.1089754e-06 -4.5529000e-04 -1.7203240e-07 -1.8477831e-07
   3.6785168e-01   2.7573299e-01 2.4512471e-01 1.1220929e-02  -3.9216081e-04  -3.6354054e-04 1.0489753e-02 1.9178925e-05 2.4503882e-05
   3.8229442e-01   3.2978365e-01 2.7504225e-01 1.7238939e-02  2.4617646e-03  -4.0273054e-04 1.9235980e-02 -8.1467292e-05 -6.1990037e-05
   3.6295546e-01   3.4240091e-01 2.8771663e-01 9.5795414e-03  4.4472254e-03  -2.4348602e-04 1.3664908e-02 -1.4328000e-04 -1.1837189e-04
   2.5252015e-01   2.2682634e-01 1.7673899e-01 -3.9548973e-04  -2.5282135e-04  -5.4784660e-05 -7.0103405e-04 1.9619994e-06 2.0643153e-06
   3.3000708e-01   2.6070242e-01 1.5353382e-01 2.4882849e-03  -4.2215676e-04  -2.2235684e-05 2.0420246e-03 -3.7028383e-07 -1.8798907e-06
   3.3555673e-01   2.3517177e-01 2.1053966e-01 3.2726546e-03  -3.0330135e-04  -1.6667162e-04 2.8144892e-03 1.0963111e-05 1.1799074e-05
   3.1290061e-01   2.8874595e-01 1.7246931e-01 8.1312946e-04  -2.1637536e-04  -4.7107867e-05 5.5228162e-04 3.9240998e-06 2.6480196e-06
   3.4670073e-01   3.4215172e-01 2.6288919e-01 5.3050249e-03  4.3986600e-03  -4.3150027e-04 9.2709200e-03 -1.4034726e-05 -1.2543612e-06
   3.6499721e-01   2.1594975e-01 1.4795607e-01 1.0238003e-02  -1.9343108e-04  -1.7567658e-05 1.0025710e-02 -5.7067837e-07 -1.2959051e-06
   3.7912392e-01   3.2894066e-01 3.0283282e-01 1.5764278e-02  2.3550430e-03  2.3401865e-04 1.8141754e-02 -2.4298000e-04 -2.1158541e-04
   3.9764673e-01   3.2851608e-01 2.6469788e-01 2.5798004e-02  2.3011630e-03  -4.3379270e-04 2.7634138e-02 -4.6689982e-05 -3.1217970e-05
   2.9680310e-01   2.9474155e-01 2.5719265e-01 -1.5400000e-06  -6.7024111e-05  -4.1669514e-04 -4.6673973e-04 1.4361980e-05 1.8518654e-05
   3.9282636e-01   2.6909056e-01 2.0211518e-01 2.2842605e-02  -4.2074919e-04  -1.3060081e-04 2.2309315e-02 1.8444372e-05 1.8067731e-05
   3.8597133e-01   3.7035995e-01 3.5981474e-01 1.9077369e-02  1.2149166e-02  8.6202495e-03 3.8345076e-02 -1.5913500e-03 -1.5017154e-03
   3.0608203e-01   2.6293253e-01 1.5879938e-01 3.9626649e-04  -4.2485703e-04  -2.7607365e-05 -5.6687027e-05 1.3440376e-07 -4.9385866e-07
   3.7430921e-01   3.1596226e-01 2.9389023e-01 1.3692952e-02  1.0418168e-03  -9.4231567e-05 1.4534999e-02 -1.2870000e-04 -1.0553892e-04
   3.8370365e-01   2.3732838e-01 1.8843300e-01 1.7920380e-02  -3.1583324e-04  -8.3295969e-05 1.7530631e-02 9.3066207e-06 9.3781500e-06
   3.3096440e-01   2.9770659e-01 2.7542276e-01 2.6141508e-03  2.9731892e-05  -3.9732054e-04 2.2522684e-03 -3.7935144e-06 5.7026070e-06
   3.8731587e-01   2.8068497e-01 2.4492761e-01 1.9769632e-02  -3.4665135e-04  -3.6311000e-04 1.9084824e-02 1.8645756e-05 2.4956747e-05
   3.4495296e-01   1.8598426e-01 1.3362774e-01 4.9400662e-03  -7.6171064e-05  -9.2256130e-06 4.8543743e-03 -1.5681803e-07 -2.8877106e-07
   3.2688509e-01   2.9861372e-01 2.6930202e-01 2.1032222e-03  6.2701081e-05  -4.2473000e-04 1.7525976e-03 3.2356912e-06 1.1429079e-05
   3.5554355e-01   1.2911414e-01 1.2570543e-01 7.4104697e-03  -7.4449176e-06  -6.2999035e-06 7.3971454e-03 4.0744055e-07 4.1910391e-07
   3.7140190e-01   2.2495963e-01 2.0268143e-01 1.2533969e-02  -2.4266000e-04  -1.3204622e-04 1.2171565e-02 1.1409163e-05 1.2306031e-05
   3.6531869e-01   3.4584102e-01 3.0942681e-01 1.0354361e-02  5.1281478e-03  5.8415108e-04 1.5779809e-02 -3.2358000e-04 -2.8685784e-04
   3.5932305e-01   3.5907030e-01 1.8711514e-01 8.4631703e-03  8.3895765e-03  -8.0159907e-05 1.6905905e-02 1.5262000e-04 1.3331622e-04
   3.9057572e-01   3.0481021e-01 1.8340816e-01 2.1548866e-02  3.3087243e-04  -7.0378883e-05 2.1848011e-02 4.8942461e-05 3.8651412e-05
   3.9599961e-01   2.4439851e-01 1.6724911e-01 2.4756589e-02  -3.5725108e-04  -3.8588949e-05 2.4360574e-02 2.3143605e-06 -1.7133004e-07
   3.8324396e-01   3.4914433e-01 3.2556905e-01 1.7704814e-02  5.8442397e-03  1.9555386e-03 2.4924177e-02 -6.3274000e-04 -5.8039838e-04
   3.9713948e-01   3.2792304e-01 2.9548819e-01 2.5478827e-02  2.2293195e-03  -4.7251658e-05 2.7449842e-02 -2.4187000e-04 -2.1106351e-04
   3.9916224e-01   3.8452192e-01 3.4847637e-01 2.6783754e-02  1.8337630e-02  5.6961838e-03 4.9070311e-02 -1.8442600e-03 -1.7472741e-03
   3.3829431e-01   3.1903748e-01 2.7430861e-01 3.7156903e-03  1.3003062e-03  -4.0530514e-04 4.6014814e-03 -2.2013394e-05 -9.2030791e-06
   3.8746324e-01   3.4626662e-01 1.9259781e-01 1.9846226e-02  5.2082043e-03  -9.6608419e-05 2.5114186e-02 1.7926000e-04 1.5637568e-04
   3.7417784e-01   2.9707768e-01 2.4351869e-01 1.3633984e-02  9.4656757e-06  -3.5617270e-04 1.3314139e-02 2.0800791e-05 2.6862788e-05
   3.5681803e-01   2.4656547e-01 2.1731680e-01 7.7540862e-03  -3.6875973e-04  -2.0108784e-04 7.2014827e-03 1.5670217e-05 1.7252280e-05
   2.4416268e-01   2.1265122e-01 1.9101912e-01 -3.5422757e-04  -1.7598324e-04  -9.0367472e-05 -6.1824000e-04 2.1699911e-06 2.3367807e-06
   3.4125081e-01   3.1312664e-01 2.8651136e-01 4.2323154e-03  8.2885378e-04  -2.6479485e-04 4.7662543e-03 -4.5500891e-05 -3.0128460e-05
   3.1305656e-01   2.3974537e-01 1.4206105e-01 8.2473000e-04  -3.3076108e-04  -1.3553533e-05 4.7820784e-04 -1.6628919e-06 -2.2122778e-06
   3.7222973e-01   1.8380762e-01 1.3658338e-01 1.2855042e-02  -7.0608635e-05  -1.0593496e-05 1.2773675e-02 -4.6135256e-09 -1.7884459e-07
   3.4976616e-01   2.7108683e-01 2.4238499e-01 5.9775084e-03  -4.1641054e-04  -3.4777351e-04 5.2364000e-03 1.9083619e-05 2.3073104e-05
   3.3280129e-01   3.0571261e-01 2.2722269e-01 2.8663881e-03  3.7681027e-04  -2.5863595e-04 3.0113270e-03 2.4171399e-05 2.6766414e-05
   2.6438240e-01   2.3531017e-01 2.2058801e-01 -4.2537892e-04  -3.0384216e-04  -2.1794730e-04 -9.4055784e-04 6.2243357e-06 6.6244410e-06
   2.1600306e-01   1.7213328e-01 1.5589704e-01 -1.9262811e-04  -4.6039702e-05  -2.4367869e-05 -2.6263865e-04 4.0608973e-07 3.9774322e-07
   3.8654275e-01   2.0712815e-01 1.3676379e-01 1.9363577e-02  -1.5137243e-04  -1.0675898e-05 1.9197648e-02 -2.6214991e-06 -3.8891990e-06
   3.7560012e-01   2.5385846e-01 2.3029318e-01 1.4220465e-02  -4.0293811e-04  -2.7532568e-04 1.3565505e-02 2.0196247e-05 2.3308359e-05
   3.7373691e-01   3.2651590e-01 2.8880274e-01 1.3460606e-02  2.0629835e-03  -2.2105238e-04 1.5194031e-02 -1.3219000e-04 -1.0851000e-04
   3.8181273e-01   2.3019108e-01 2.1913846e-01 1.7002865e-02  -2.7371270e-04  -2.1053189e-04 1.6536706e-02 1.6195522e-05 1.8077008e-05
   3.4682277e-01   3.2969515e-01 2.7486293e-01 5.3315627e-03  2.4503273e-03  -4.0258703e-04 7.3543095e-03 -4.0442700e-05 -2.4995955e-05
   3.1148602e-01   2.6065044e-01 2.2742790e-01 7.1494649e-04  -4.2270297e-04  -2.5806757e-04 4.9397027e-05 1.3816506e-05 1.5236786e-05
   3.2047564e-01   3.1997082e-01 3.0853256e-01 1.4310319e-03  1.3841414e-03  5.3080973e-04 3.2857384e-03 -7.8777228e-05 -6.0247342e-05
   3.5836527e-01   3.0367206e-01 2.2224608e-01 8.1889219e-03  2.7610108e-04  -2.3013000e-04 8.2653608e-03 2.8786029e-05 3.0475562e-05
   2.8563871e-01   2.8219451e-01 1.5350801e-01 -2.7510610e-04  -3.2666486e-04  -2.2205401e-05 -6.2546243e-04 -7.4079742e-07 -1.4889934e-06
   3.1342342e-01   2.7371973e-01 2.6482272e-01 8.4793108e-04  -4.0593865e-04  -4.2861919e-04 3.1725946e-05 1.3903474e-05 1.8327639e-05
   2.5517983e-01   1.8708297e-01 1.3448070e-01 -4.0552757e-04  -7.8916509e-05  -9.5655247e-06 -4.9385243e-04 1.5217643e-07 1.6042421e-07
   3.5569619e-01   3.0922454e-01 2.1127258e-01 7.4515551e-03  5.7376595e-04  -1.7196595e-04 7.8812654e-03 2.8365899e-05 2.7905639e-05
   3.9955394e-01   2.2918869e-01 1.5749006e-01 2.7032060e-02  -2.6804757e-04  -2.6193265e-05 2.6735264e-02 -4.4772219e-07 -2.5362050e-06
   3.6680691e-01   2.9335802e-01 2.3973939e-01 1.0854574e-02  -1.0534517e-04  -3.3397514e-04 1.0443080e-02 2.2797811e-05 2.7818393e-05
   3.5770407e-01   3.0846480e-01 2.3037233e-01 8.0019505e-03  5.2840324e-04  -2.7816486e-04 8.2845624e-03 2.9262503e-05 3.2370742e-05
   3.4707845e-01   2.8047548e-01 1.7160359e-01 5.3820059e-03  -3.4776270e-04  -4.5617302e-05 4.9921443e-03 6.1240205e-06 3.5349622e-06
   3.2617488e-01   3.1096655e-01 2.9176363e-01 2.0221430e-03  6.8154676e-04  -1.5095104e-04 2.5302811e-03 -3.6485549e-05 -2.2460968e-05
   2.7428213e-01   2.3505712e-01 1.7440158e-01 -3.9941270e-04  -3.0192973e-04  -5.0338373e-05 -7.4926459e-04 2.3342307e-06 2.4132759e-06
   3.8577776e-01   3.5340897e-01 2.9671249e-01 1.8974311e-02  6.8629592e-03  -7.8518919e-06 2.5539501e-02 -3.2657000e-04 -2.8989973e-04
   3.4330391e-01   3.3927529e-01 1.8323150e-01 4.6132565e-03  3.8784773e-03  -6.9974724e-05 8.4623600e-03 4.9759950e-05 4.0614998e-05
   2.9669461e-01   2.2377167e-01 2.1689824e-01 -3.1167568e-06  -2.3583027e-04  -1.9816000e-04 -4.2929477e-04 7.3091971e-06 7.8119349e-06
   3.2369531e-01   3.2256681e-01 3.1138214e-01 1.7511397e-03  1.6348678e-03  7.0868595e-04 4.0156708e-03 -9.9521532e-05 -7.9017990e-05
   3.3383275e-01   2.1094670e-01 1.9268458e-01 3.0147135e-03  -1.6808081e-04  -9.5767334e-05 2.7572073e-03 6.0241603e-06 6.3303581e-06
   3.4593697e-01   2.4340636e-01 1.6395327e-01 5.1411486e-03  -3.5128486e-04  -3.3904614e-05 4.7566138e-03 1.4970277e-06 6.6352252e-07
   3.4596486e-01   2.8805842e-01 2.4866207e-01 5.1472649e-03  -2.3189012e-04  -3.8238649e-04 4.5557589e-03 1.7310648e-05 2.2773982e-05
   2.5025332e-01   2.2720710e-01 1.6856223e-01 -3.8546270e-04  -2.5501568e-04  -4.0335251e-05 -6.7931054e-04 1.4318396e-06 1.5071068e-06
   3.9536224e-01   2.5737488e-01 1.7801079e-01 2.4363487e-02  -4.1425676e-04  -5.7818462e-05 2.3895760e-02 6.9311815e-06 4.3445168e-06
   3.6839740e-01   3.3354836e-01 3.1160190e-01 1.1425092e-02  2.9776508e-03  7.2318838e-04 1.4871061e-02 -2.8924000e-04 -2.5485297e-04
   3.8770119e-01   3.3557115e-01 3.1345860e-01 1.9983346e-02  3.2801130e-03  8.5157135e-04 2.3747824e-02 -4.0808000e-04 -3.6722378e-04
   3.0000228e-01   2.9255540e-01 2.7350038e-01 1.1470486e-04  -1.2944085e-04  -4.0829243e-04 -4.0774155e-04 9.3906036e-06 1.5265111e-05
   3.5894437e-01   3.5833239e-01 3.5274277e-01 8.3655805e-03  8.1896830e-03  6.6996578e-03 2.2464240e-02 -8.5328000e-04 -7.9066378e-04
   3.0693225e-01   2.8742520e-01 1.7163507e-01 4.4195243e-04  -2.4293763e-04  -4.5637303e-05 1.5562622e-04 3.2832603e-06 2.2388924e-06
   3.9875461e-01   2.0820520e-01 2.0691181e-01 2.6509348e-02  -1.5557811e-04  -1.4980703e-04 2.6217120e-02 1.2049793e-05 1.3166543e-05
   2.8356301e-01   2.4049914e-01 1.6812204e-01 -3.0787335e-04  -3.3420595e-04  -3.9759172e-05 -6.7999676e-04 1.8191785e-06 1.8345351e-06
   3.4339044e-01   3.3162414e-01 2.4658632e-01 4.6327162e-03  2.7041730e-03  -3.7381892e-04 6.9906938e-03 2.0679482e-05 2.7613415e-05
   3.9324546e-01   3.1486424e-01 1.9292632e-01 2.3088757e-02  9.5593595e-04  -9.7648371e-05 2.3993718e-02 5.7695501e-05 4.6680252e-05
   2.3802689e-01   2.2582055e-01 2.0410917e-01 -3.1928730e-04  -2.4700595e-04  -1.3737919e-04 -7.0038486e-04 3.0867653e-06 3.2905262e-06
   3.9898435e-01   2.6200143e-01 1.9645335e-01 2.6658337e-02  -4.2368595e-04  -1.0911973e-04 2.6139971e-02 1.5201487e-05 1.4425553e-05
   3.5299118e-01   2.1327209e-01 1.7075602e-01 6.7513873e-03  -1.7930243e-04  -4.3972217e-05 6.5317008e-03 3.6051858e-06 3.5835676e-06
   3.1283141e-01   2.8308740e-01 2.3242188e-01 8.0675649e-04  -3.1604270e-04  -2.8863135e-04 2.2143568e-04 1.7069092e-05 1.9350616e-05
   3.4503330e-01   2.5065094e-01 2.2486190e-01 4.9548562e-03  -3.8908514e-04  -2.4303676e-04 4.3406878e-03 1.6127947e-05 1.7953185e-05
   3.8593171e-01   2.3604708e-01 2.1982409e-01 1.9045378e-02  -3.0882270e-04  -2.1441486e-04 1.8541775e-02 1.7497365e-05 1.9649109e-05
   3.8864458e-01   2.7749158e-01 2.2449592e-01 2.0481664e-02  -3.7787270e-04  -2.4245081e-04 1.9889162e-02 2.5143233e-05 2.7817964e-05
   3.7893615e-01   2.5141812e-01 1.7220104e-01 1.5671266e-02  -3.9209108e-04  -4.6604457e-05 1.5234791e-02 4.0437889e-06 2.2239429e-06
   3.4721173e-01   2.0960059e-01 1.9242167e-01 5.4106654e-03  -1.6174216e-04  -9.4946446e-05 5.1609681e-03 6.6421945e-06 7.0079357e-06
   3.6570452e-01   3.0081385e-01 2.8467085e-01 1.0479793e-02  1.4844351e-04  -2.9584850e-04 1.0300153e-02 -4.8028984e-05 -3.2244560e-05
   3.9115168e-01   2.1270043e-01 2.0562635e-01 2.1876023e-02  -1.7681946e-04  -1.4423135e-04 2.1568024e-02 1.1967642e-05 1.3054216e-05
   2.2989949e-01   1.9442411e-01 1.5643259e-01 -2.7052622e-04  -1.0094911e-04  -2.4926832e-05 -3.9577946e-04 6.1939886e-07 6.2080686e-07
   3.1773236e-01   2.0941816e-01 1.5363060e-01 1.1859854e-03  -1.6079784e-04  -2.2299175e-05 1.0037281e-03 8.7713056e-07 8.4143865e-07
   3.9369180e-01   3.3418026e-01 3.3089322e-01 2.3364081e-02  3.0701905e-03  2.6078768e-03 2.8470964e-02 -6.2248000e-04 -5.7117622e-04
   3.6630533e-01   2.8481184e-01 2.3791233e-01 1.0680787e-02  -2.8993083e-04  -3.2264324e-04 1.0095110e-02 2.2376432e-05 2.6889044e-05
   3.7472804e-01   1.8725989e-01 1.6335513e-01 1.3858623e-02  -7.9543841e-05  -3.3008988e-05 1.3749092e-02 2.9663729e-06 3.0245963e-06
   3.2731842e-01   2.4375226e-01 1.7881935e-01 2.1537005e-03  -3.5278892e-04  -5.9359200e-05 1.7460197e-03 4.5851996e-06 4.4742070e-06
   3.7522044e-01   3.4942603e-01 3.0742282e-01 1.4071621e-02  5.9074689e-03  4.6656865e-04 2.0113149e-02 -3.7194000e-04 -3.3250216e-04
   2.4867048e-01   2.0408975e-01 2.0139932e-01 -3.7778622e-04  -1.3723027e-04  -1.2636919e-04 -6.3871811e-04 2.4601563e-06 2.6422242e-06
   2.8709258e-01   1.6489618e-01 1.4983891e-01 -2.4821509e-04  -3.4963783e-05  -1.8966339e-05 -3.0140050e-04 6.6175176e-07 7.3379672e-07
   3.3750751e-01   2.9750111e-01 2.0756069e-01 3.5832038e-03  2.4691622e-05  -1.5411946e-04 3.4739319e-03 1.9823777e-05 2.0146542e-05
   2.5448045e-01   2.4083885e-01 1.5477859e-01 -4.0368622e-04  -3.3602459e-04  -2.3342719e-05 -7.6250027e-04 5.2657481e-07 5.4377714e-07
   3.9442753e-01   3.7012116e-01 2.1276885e-01 2.3795138e-02  1.2048197e-02  -1.8045162e-04 3.5824129e-02 1.8951000e-04 1.6124622e-04
   3.3395638e-01   3.2957269e-01 2.2050085e-01 3.0332908e-03  2.4322900e-03  -2.2053568e-04 5.2773722e-03 3.1219025e-05 3.2329019e-05
   3.5293574e-01   2.2487004e-01 2.1630554e-01 6.7373238e-03  -2.4231405e-04  -1.9526622e-04 6.3131705e-03 1.2315385e-05 1.3425729e-05
